Date,CPU Utilization,CPU Power
2023-10-23 23:55:19,0.00719,0.51122
2023-10-23 23:55:20,0.00554,0.35418
2023-10-23 23:55:22,0.00473,0.51665
2023-10-23 23:55:23,0.00382,0.41061
2023-10-23 23:55:24,0.00537,0.31765
2023-10-23 23:55:25,0.00084,0.17269
2023-10-23 23:55:26,0.00251,0.65841
2023-10-23 23:55:27,0.00084,0.34635
2023-10-23 23:55:28,0.00167,0.24085
2023-10-23 23:55:29,0.00168,0.15375
2023-10-23 23:55:30,0.00251,0.73311
2023-10-23 23:55:31,0.00168,0.85981
2023-10-23 23:55:32,0.00168,0.34588
2023-10-23 23:55:33,0.00254,0.61003
2023-10-23 23:55:34,0.00086,0.12052
2023-10-23 23:55:35,0.00084,0.28995
