Date,CPU Utilization,CPU Power
2023-10-23 23:54:31,0.00732,0.78819
2023-10-23 23:54:32,0.00372,0.28503
2023-10-23 23:54:33,0.01161,0.43352
2023-10-23 23:54:34,0.00841,0.82031
2023-10-23 23:54:35,0.00334,0.51320
2023-10-23 23:54:36,0.00084,0.30225
2023-10-23 23:54:37,0.00251,0.42586
2023-10-23 23:54:38,0.00084,0.28143
2023-10-23 23:54:39,0.00168,0.68707
2023-10-23 23:54:40,0.00251,0.10004
2023-10-23 23:54:41,0.00168,0.30887
2023-10-23 23:54:42,0.00168,0.28464
2023-10-23 23:54:43,0.00250,0.09755
2023-10-23 23:54:44,0.00084,0.06764
2023-10-23 23:54:45,0.00168,0.14696
2023-10-23 23:54:46,0.00083,0.09654
