Date,CPU Utilization,CPU Power
2023-10-24 21:56:11,0.00809,0.33541
2023-10-24 21:56:12,0.00590,0.21342
2023-10-24 21:56:13,0.01179,0.38548
2023-10-24 21:56:14,0.00255,0.16004
2023-10-24 21:56:15,0.00084,0.08342
2023-10-24 21:56:16,0.00000,0.00000
2023-10-24 21:56:17,0.00084,0.28890
2023-10-24 21:56:18,0.00000,0.00000
2023-10-24 21:56:19,0.00000,0.00000
2023-10-24 21:56:20,0.00000,0.00000
2023-10-24 21:56:21,0.00000,0.00000
2023-10-24 21:56:22,0.00000,0.00000
2023-10-24 21:56:23,0.00000,0.00000
2023-10-24 21:56:24,0.00000,0.00000
2023-10-24 21:56:25,0.00000,0.00000
2023-10-24 21:56:27,0.00000,0.00000
2023-10-24 21:56:28,0.00000,0.00000
2023-10-24 21:56:29,0.00000,0.00000
2023-10-24 21:56:30,0.00000,0.00000
