Date,CPU Utilization,CPU Power
2023-10-23 23:34:19,0.04246,1.42984
2023-10-23 23:34:20,0.04580,1.39422
2023-10-23 23:34:21,0.00084,0.27595
2023-10-23 23:34:22,0.00252,1.65988
2023-10-23 23:34:23,0.00364,0.67052
2023-10-23 23:34:24,0.00000,0.00000
2023-10-23 23:34:25,0.00584,0.75356
2023-10-23 23:34:26,0.00250,0.19754
2023-10-23 23:34:28,0.00084,0.45257
2023-10-23 23:34:29,0.00168,0.06961
2023-10-23 23:34:30,0.00167,0.08374
2023-10-23 23:34:31,0.00096,0.03532
2023-10-23 23:34:32,0.00084,0.10449
2023-10-23 23:34:33,0.00183,0.60714
2023-10-23 23:34:34,0.00085,0.09383
2023-10-23 23:34:35,0.00870,0.50246
2023-10-23 23:34:36,0.00087,0.12192
2023-10-23 23:34:37,0.09082,3.18600
2023-10-23 23:34:38,0.01704,1.24629
2023-10-23 23:34:39,0.01429,1.46490
2023-10-23 23:34:40,0.00170,0.55222
2023-10-23 23:34:41,0.00174,0.58724
2023-10-23 23:34:42,0.00084,0.40670
2023-10-23 23:34:43,0.00084,0.74498
2023-10-23 23:34:44,0.00336,1.61178
2023-10-23 23:34:45,0.00252,0.66992
2023-10-23 23:34:46,0.00181,0.66333
