Date,CPU Utilization,CPU Power
2023-10-23 23:31:58,0.04669,1.43061
2023-10-23 23:31:59,0.01091,0.85234
2023-10-23 23:32:00,0.00094,0.32699
2023-10-23 23:32:01,0.00182,0.59315
2023-10-23 23:32:02,0.00350,0.72507
2023-10-23 23:32:03,0.00085,0.28501
2023-10-23 23:32:04,0.00424,0.60826
2023-10-23 23:32:05,0.00272,0.21182
2023-10-23 23:32:06,0.00104,0.27628
2023-10-23 23:32:07,0.00200,0.06823
2023-10-23 23:32:08,0.00000,0.00000
2023-10-23 23:32:09,0.00175,0.06079
2023-10-23 23:32:10,0.00000,0.00000
2023-10-23 23:32:11,0.00169,0.27656
2023-10-23 23:32:13,0.00084,0.23828
2023-10-23 23:32:14,0.01407,0.52351
2023-10-23 23:32:15,0.00183,1.67813
2023-10-23 23:32:16,0.07124,2.73956
2023-10-23 23:32:17,0.02009,2.14552
2023-10-23 23:32:18,0.02124,1.47369
2023-10-23 23:32:19,0.00256,0.63750
2023-10-23 23:32:20,0.00271,0.95060
2023-10-23 23:32:21,0.00167,0.65503
2023-10-23 23:32:22,0.00090,0.48136
2023-10-23 23:32:23,0.00252,1.06055
2023-10-23 23:32:24,0.00270,0.52337
2023-10-23 23:32:25,0.00094,0.58963
