Date,CPU Utilization,CPU Power
2023-10-23 03:24:32,0.02265,1.16130
2023-10-23 03:24:33,0.00735,0.31305
2023-10-23 03:24:34,0.00275,0.10547
2023-10-23 03:24:35,0.00169,0.07734
2023-10-23 03:24:36,0.00812,0.30703
2023-10-23 03:24:37,0.00253,0.10945
2023-10-23 03:24:38,0.01083,1.15144
2023-10-23 03:24:39,0.09060,4.53606
2023-10-23 03:24:40,0.08361,4.35268
2023-10-23 03:24:41,0.07860,3.85718
2023-10-23 03:24:42,0.00344,0.56696
2023-10-23 03:24:43,0.00083,0.15458
2023-10-23 03:24:44,0.00252,0.71615
2023-10-23 03:24:45,0.00084,0.10231
2023-10-23 03:24:46,0.00167,0.21546
2023-10-23 03:24:47,0.06522,2.75223
2023-10-23 03:24:48,0.00252,0.39258
2023-10-23 03:24:49,0.04655,2.15982
2023-10-23 03:24:50,0.03168,1.89081
2023-10-23 03:24:51,0.02181,1.12565
2023-10-23 03:24:52,0.02181,1.12354
2023-10-23 03:24:53,0.00419,1.13281
2023-10-23 03:24:54,0.00084,0.54353
2023-10-23 03:24:55,0.00168,1.09598
2023-10-23 03:24:57,0.00167,0.63542
