Date,CPU Utilization,CPU Power
2023-10-23 02:49:46,0.04111,1.86285
2023-10-23 02:49:47,0.01697,1.58203
2023-10-23 02:49:48,0.00189,0.41840
2023-10-23 02:49:49,0.01245,1.54498
2023-10-23 02:49:50,0.07319,3.09038
2023-10-23 02:49:51,0.03693,1.75957
2023-10-23 02:49:52,0.05762,1.60274
2023-10-23 02:49:53,0.05980,1.57295
2023-10-23 02:49:54,0.06887,1.56679
2023-10-23 02:49:55,0.08113,1.69368
2023-10-23 02:49:57,0.10370,2.71909
2023-10-23 02:49:58,0.04135,2.31771
2023-10-23 02:49:59,0.00856,1.28397
2023-10-23 02:50:00,0.00218,1.07552
2023-10-23 02:50:01,0.01724,0.81250
2023-10-23 02:50:02,0.02470,2.44405
2023-10-23 02:50:03,0.05620,2.69792
2023-10-23 02:50:04,0.01341,1.10938
2023-10-23 02:50:05,0.02788,3.13210
2023-10-23 02:50:06,0.04640,2.01285
2023-10-23 02:50:07,0.08574,2.16285
2023-10-23 02:50:08,0.07566,2.27417
2023-10-23 02:50:09,0.10077,2.25864
2023-10-23 02:50:10,0.09100,2.60241
2023-10-23 02:50:11,0.13806,3.55134
