Date,CPU Utilization,CPU Power
2023-10-23 03:14:30,0.00253,0.22517
2023-10-23 03:14:31,0.00084,0.09511
2023-10-23 03:14:32,0.00168,0.63582
2023-10-23 03:14:33,0.00167,0.27571
2023-10-23 03:14:34,0.00252,1.23750
2023-10-23 03:14:35,0.00091,0.19829
2023-10-23 03:14:36,0.00430,0.76968
2023-10-23 03:14:37,0.04950,3.97315
2023-10-23 03:14:38,0.00168,0.62981
2023-10-23 03:14:39,0.00168,1.36979
2023-10-23 03:14:40,0.00252,0.81719
2023-10-23 03:14:41,0.00084,0.24035
2023-10-23 03:14:42,0.00676,0.69750
2023-10-23 03:14:43,0.00087,0.11149
2023-10-23 03:14:44,0.00168,0.81406
2023-10-23 03:14:45,0.00422,1.46205
2023-10-23 03:14:46,0.00172,0.63341
