Date,CPU Utilization,CPU Power
2023-10-23 03:11:09,0.00591,0.34615
2023-10-23 03:11:10,0.00473,0.21899
2023-10-23 03:11:11,0.00271,0.09702
2023-10-23 03:11:12,0.00189,0.08673
2023-10-23 03:11:13,0.00523,0.18056
2023-10-23 03:11:14,0.00187,0.08559
2023-10-23 03:11:15,0.01004,0.72158
2023-10-23 03:11:16,0.09050,4.18420
2023-10-23 03:11:17,0.00755,1.03044
2023-10-23 03:11:18,0.00272,0.89583
2023-10-23 03:11:19,0.00084,0.15792
2023-10-23 03:11:20,0.00608,0.53982
2023-10-23 03:11:21,0.00168,0.27917
2023-10-23 03:11:23,0.00167,0.15290
2023-10-23 03:11:24,0.00251,0.19702
2023-10-23 03:11:25,0.00252,0.30915
2023-10-23 03:11:26,0.00251,0.32196
