Date,CPU Utilization,CPU Power
2023-10-23 02:27:25,0.03257,2.78665
2023-10-23 02:27:27,0.02354,1.21009
2023-10-23 02:27:28,0.01012,2.85938
2023-10-23 02:27:29,0.02397,2.02167
2023-10-23 02:27:30,0.06303,3.70904
2023-10-23 02:27:31,0.06972,4.04688
2023-10-23 02:27:32,0.00373,0.29952
2023-10-23 02:27:33,0.00281,0.54925
2023-10-23 02:27:34,0.04007,2.97083
2023-10-23 02:27:35,0.00508,0.36133
2023-10-23 02:27:36,0.00000,0.00000
2023-10-23 02:27:37,0.06902,3.32915
2023-10-23 02:27:38,0.05369,4.02667
2023-10-23 02:27:39,0.02101,2.67578
2023-10-23 02:27:40,0.02441,1.82194
2023-10-23 02:27:41,0.08248,3.65078
2023-10-23 02:27:42,0.07170,3.90347
2023-10-23 02:27:43,0.07770,3.13200
2023-10-23 02:27:44,0.03694,2.82457
2023-10-23 02:27:45,0.00598,1.40365
2023-10-23 02:27:46,0.00084,0.52051
2023-10-23 02:27:47,0.00175,0.55625
2023-10-23 02:27:48,0.00967,1.79477
2023-10-23 02:27:49,0.00168,0.56354
2023-10-23 02:27:50,0.00000,0.00000
