Date,CPU Utilization,CPU Power
2023-10-23 23:19:28,0.03850,1.30936
2023-10-23 23:19:29,0.00672,0.83734
2023-10-23 23:19:30,0.00084,0.31460
2023-10-23 23:19:31,0.00168,1.31055
2023-10-23 23:19:32,0.00252,0.56982
2023-10-23 23:19:33,0.00084,0.18291
2023-10-23 23:19:34,0.00672,0.90877
2023-10-23 23:19:35,0.00167,0.16624
2023-10-23 23:19:36,0.00335,0.50625
2023-10-23 23:19:37,0.00000,0.00000
2023-10-23 23:19:38,0.00171,0.16985
2023-10-23 23:19:39,0.00000,0.00000
2023-10-23 23:19:40,0.00084,0.08919
2023-10-23 23:19:41,0.00089,0.21172
2023-10-23 23:19:42,0.00091,0.43828
2023-10-23 23:19:43,0.00515,0.20534
2023-10-23 23:19:44,0.00091,0.19016
2023-10-23 23:19:45,0.06768,2.70089
2023-10-23 23:19:46,0.09222,3.87182
2023-10-23 23:19:47,0.02771,2.52607
2023-10-23 23:19:48,0.00091,0.58572
2023-10-23 23:19:49,0.00178,0.70443
2023-10-23 23:19:50,0.00085,0.32764
2023-10-23 23:19:51,0.00091,0.52793
2023-10-23 23:19:52,0.00183,1.18273
2023-10-23 23:19:53,0.00256,0.60048
2023-10-23 23:19:55,0.00089,0.40805
2023-10-23 23:19:56,0.00676,0.34564
