Date,CPU Utilization,CPU Power
2023-10-24 01:27:57,0.04740,1.81677
2023-10-24 01:27:58,0.02473,1.11833
2023-10-24 01:27:59,0.00084,0.23437
2023-10-24 01:28:00,0.00085,0.29660
2023-10-24 01:28:01,0.00335,0.41034
2023-10-24 01:28:02,0.00682,0.26543
2023-10-24 01:28:03,0.01393,0.67368
2023-10-24 01:28:04,0.04167,1.19980
2023-10-24 01:28:05,0.07136,2.00328
2023-10-24 01:28:06,0.05405,1.76683
2023-10-24 01:28:07,0.05662,1.72462
2023-10-24 01:28:08,0.06778,1.53776
2023-10-24 01:28:09,0.03590,0.91125
2023-10-24 01:28:10,0.04029,0.85571
2023-10-24 01:28:12,0.02679,0.51246
2023-10-24 01:28:13,0.03943,0.89800
2023-10-24 01:28:14,0.02536,0.56937
2023-10-24 01:28:15,0.02643,0.58789
2023-10-24 01:28:16,0.02427,0.49822
2023-10-24 01:28:17,0.02695,0.61236
2023-10-24 01:28:18,0.02566,0.54303
2023-10-24 01:28:19,0.02551,0.54243
2023-10-24 01:28:20,0.02551,0.58076
2023-10-24 01:28:21,0.02491,0.58830
2023-10-24 01:28:22,0.02473,0.56109
2023-10-24 01:28:23,0.02232,0.53054
2023-10-24 01:28:24,0.02553,0.54209
2023-10-24 01:28:25,0.02299,0.44745
2023-10-24 01:28:26,0.02289,0.51405
2023-10-24 01:28:27,0.02585,0.55409
2023-10-24 01:28:28,0.02202,0.53529
2023-10-24 01:28:29,0.02246,0.47891
2023-10-24 01:28:30,0.02589,0.58453
2023-10-24 01:28:31,0.02417,0.57690
2023-10-24 01:28:32,0.02912,0.58901
2023-10-24 01:28:33,0.02523,0.56689
2023-10-24 01:28:35,0.02652,0.56437
2023-10-24 01:28:36,0.02719,0.60547
2023-10-24 01:28:37,0.02364,0.54929
2023-10-24 01:28:38,0.02427,0.52747
2023-10-24 01:28:39,0.02580,0.58529
2023-10-24 01:28:40,0.02353,0.58138
2023-10-24 01:28:41,0.02641,0.59604
2023-10-24 01:28:42,0.02641,0.59539
2023-10-24 01:28:43,0.02369,0.57054
2023-10-24 01:28:44,0.02536,0.55794
2023-10-24 01:28:45,0.02471,0.55676
2023-10-24 01:28:46,0.02539,0.53838
2023-10-24 01:28:47,0.02471,0.53000
2023-10-24 01:28:48,0.02620,0.55115
2023-10-24 01:28:49,0.02439,0.56390
2023-10-24 01:28:50,0.02544,0.57341
2023-10-24 01:28:51,0.02521,0.56024
2023-10-24 01:28:52,0.02431,0.52629
2023-10-24 01:28:53,0.02745,0.58398
2023-10-24 01:28:54,0.02766,0.53631
2023-10-24 01:28:55,0.02202,0.51412
2023-10-24 01:28:56,0.02277,0.52385
2023-10-24 01:28:57,0.02732,0.53881
2023-10-24 01:28:58,0.02093,0.43125
2023-10-24 01:29:00,0.02691,0.41321
2023-10-24 01:29:01,0.02823,0.48710
