Date,CPU Utilization,CPU Power
2023-10-24 01:54:20,0.00768,0.69098
2023-10-24 01:54:21,0.00175,0.38980
2023-10-24 01:54:22,0.00175,0.90723
2023-10-24 01:54:23,0.00097,0.40278
2023-10-24 01:54:24,0.00343,0.40287
2023-10-24 01:54:25,0.00590,0.19359
2023-10-24 01:54:26,0.01184,0.46590
2023-10-24 01:54:27,0.04366,0.83977
2023-10-24 01:54:28,0.06481,1.57799
2023-10-24 01:54:29,0.05471,1.20291
2023-10-24 01:54:30,0.05617,1.21786
2023-10-24 01:54:31,0.06128,1.56592
2023-10-24 01:54:32,0.02551,0.62523
2023-10-24 01:54:33,0.02363,0.54255
2023-10-24 01:54:34,0.02239,0.56658
2023-10-24 01:54:35,0.02203,0.55028
2023-10-24 01:54:36,0.02286,0.53819
2023-10-24 01:54:37,0.02717,0.59393
2023-10-24 01:54:38,0.02624,0.59373
2023-10-24 01:54:39,0.02803,0.59150
2023-10-24 01:54:41,0.02450,0.56542
2023-10-24 01:54:42,0.02537,0.59590
2023-10-24 01:54:43,0.02625,0.61802
2023-10-24 01:54:44,0.02332,0.58138
2023-10-24 01:54:45,0.02661,0.57217
2023-10-24 01:54:46,0.02741,0.60817
2023-10-24 01:54:47,0.02448,0.53791
2023-10-24 01:54:48,0.02519,0.49231
2023-10-24 01:54:49,0.02200,0.46626
2023-10-24 01:54:50,0.02914,0.58639
2023-10-24 01:54:51,0.02292,0.55078
2023-10-24 01:54:52,0.02616,0.57113
2023-10-24 01:54:53,0.02646,0.60821
2023-10-24 01:54:54,0.02435,0.59886
2023-10-24 01:54:55,0.02228,0.55857
2023-10-24 01:54:56,0.02405,0.59854
2023-10-24 01:54:57,0.02453,0.57806
2023-10-24 01:54:58,0.02363,0.55500
2023-10-24 01:54:59,0.02280,0.52971
2023-10-24 01:55:00,0.02435,0.54681
2023-10-24 01:55:01,0.02545,0.59397
2023-10-24 01:55:02,0.02549,0.56416
2023-10-24 01:55:03,0.02453,0.53900
2023-10-24 01:55:04,0.02587,0.53507
2023-10-24 01:55:06,0.02230,0.58827
2023-10-24 01:55:07,0.02447,0.55085
2023-10-24 01:55:08,0.02298,0.56018
2023-10-24 01:55:09,0.02500,0.58682
2023-10-24 01:55:10,0.02466,0.56501
2023-10-24 01:55:11,0.02548,0.57104
2023-10-24 01:55:12,0.02715,0.60536
2023-10-24 01:55:13,0.04195,0.92788
2023-10-24 01:55:14,0.03120,0.72033
2023-10-24 01:55:15,0.02381,0.41652
2023-10-24 01:55:16,0.02474,0.40893
2023-10-24 01:55:17,0.02904,0.46272
2023-10-24 01:55:18,0.02801,0.45684
2023-10-24 01:55:19,0.02641,0.41437
2023-10-24 01:55:20,0.04066,0.89812
2023-10-24 01:55:21,0.03454,0.98886
2023-10-24 01:55:22,0.04957,1.29975
2023-10-24 01:55:23,0.02374,0.86967
2023-10-24 01:55:24,0.02642,0.75195
2023-10-24 01:55:25,0.03294,0.96730
2023-10-24 01:55:26,0.02717,0.69104
2023-10-24 01:55:27,0.02531,0.73665
2023-10-24 01:55:28,0.03301,0.92616
2023-10-24 01:55:29,0.02458,0.73118
2023-10-24 01:55:31,0.02377,0.74532
2023-10-24 01:55:32,0.02389,0.75829
2023-10-24 01:55:33,0.02300,0.74352
2023-10-24 01:55:34,0.02543,0.74053
2023-10-24 01:55:35,0.02715,0.73854
2023-10-24 01:55:36,0.02585,0.77238
2023-10-24 01:55:37,0.02344,0.68946
2023-10-24 01:55:38,0.02101,0.67948
2023-10-24 01:55:39,0.02365,0.68405
2023-10-24 01:55:40,0.02372,0.71651
2023-10-24 01:55:41,0.02346,0.73249
2023-10-24 01:55:42,0.02441,0.69065
2023-10-24 01:55:43,0.02770,0.69462
2023-10-24 01:55:44,0.02548,0.74427
2023-10-24 01:55:45,0.02518,0.69963
2023-10-24 01:55:46,0.02322,0.72869
2023-10-24 01:55:47,0.02217,0.68005
2023-10-24 01:55:48,0.01954,0.59999
2023-10-24 01:55:49,0.02445,0.72551
2023-10-24 01:55:50,0.02422,0.74663
2023-10-24 01:55:51,0.02385,0.69865
2023-10-24 01:55:52,0.02275,0.69100
2023-10-24 01:55:53,0.02220,0.64210
2023-10-24 01:55:54,0.02412,0.69332
2023-10-24 01:55:56,0.03162,0.83758
2023-10-24 01:55:57,0.03080,0.85671
2023-10-24 01:55:58,0.02842,0.76807
2023-10-24 01:55:59,0.02194,0.69171
2023-10-24 01:56:00,0.02408,0.78750
2023-10-24 01:56:01,0.02582,0.81960
2023-10-24 01:56:02,0.02580,0.74609
2023-10-24 01:56:03,0.02209,0.65381
2023-10-24 01:56:04,0.02387,0.70578
2023-10-24 01:56:05,0.03783,1.06563
2023-10-24 01:56:06,0.03716,0.86739
2023-10-24 01:56:07,0.02964,0.68810
2023-10-24 01:56:08,0.03763,0.85481
2023-10-24 01:56:09,0.02969,0.73236
2023-10-24 01:56:10,0.02756,0.63950
2023-10-24 01:56:11,0.03160,0.80972
2023-10-24 01:56:12,0.04146,0.96918
2023-10-24 01:56:13,0.03604,0.86859
2023-10-24 01:56:14,0.04426,1.01776
2023-10-24 01:56:15,0.03986,0.98361
2023-10-24 01:56:16,0.03212,0.74382
2023-10-24 01:56:17,0.03930,0.84095
2023-10-24 01:56:18,0.02827,0.56641
2023-10-24 01:56:19,0.03635,0.88395
2023-10-24 01:56:20,0.03545,0.77319
2023-10-24 01:56:22,0.03364,0.75205
