Date,CPU Utilization,CPU Power
2023-10-23 02:18:24,0.00588,1.56003
2023-10-23 02:18:25,0.02372,2.03814
2023-10-23 02:18:26,0.01354,1.08008
2023-10-23 02:18:27,0.01594,2.04916
2023-10-23 02:18:28,0.06186,3.86612
2023-10-23 02:18:29,0.07083,3.94954
2023-10-23 02:18:30,0.00503,0.91574
2023-10-23 02:18:31,0.00169,0.64663
2023-10-23 02:18:32,0.00256,0.66982
2023-10-23 02:18:33,0.00251,0.58168
2023-10-23 02:18:34,0.03963,3.76684
2023-10-23 02:18:35,0.00254,0.72656
2023-10-23 02:18:36,0.04245,3.48366
2023-10-23 02:18:37,0.04499,2.33924
2023-10-23 02:18:38,0.00419,0.73405
