Date,CPU Utilization,CPU Power
2023-10-24 15:56:46,0.03587,1.33168
2023-10-24 15:56:47,0.03361,1.21854
2023-10-24 15:56:48,0.03632,1.40121
2023-10-24 15:56:49,0.00253,0.99219
2023-10-24 15:56:50,0.00252,0.27057
2023-10-24 15:56:51,0.00758,0.26692
2023-10-24 15:56:52,0.01271,0.71563
2023-10-24 15:56:53,0.01267,0.50634
2023-10-24 15:56:54,0.01940,0.72586
2023-10-24 15:56:55,0.00273,0.09652
2023-10-24 15:56:56,0.04318,1.01230
2023-10-24 15:56:57,0.05312,1.43176
2023-10-24 15:56:58,0.04855,1.51308
2023-10-24 15:56:59,0.04061,1.00859
2023-10-24 15:57:00,0.04219,0.94204
2023-10-24 15:57:01,0.03956,0.99607
2023-10-24 15:57:02,0.04366,1.13319
2023-10-24 15:57:04,0.04645,1.12228
2023-10-24 15:57:05,0.03908,1.07647
2023-10-24 15:57:06,0.03460,0.86031
2023-10-24 15:57:07,0.04537,1.07477
2023-10-24 15:57:08,0.04396,1.11023
2023-10-24 15:57:09,0.04819,1.18066
2023-10-24 15:57:10,0.04465,1.19014
2023-10-24 15:57:11,0.04205,1.01805
2023-10-24 15:57:12,0.04189,0.98062
2023-10-24 15:57:13,0.05161,1.29458
2023-10-24 15:57:14,0.03181,0.68198
2023-10-24 15:57:15,0.03212,0.76165
2023-10-24 15:57:16,0.05254,1.31419
2023-10-24 15:57:17,0.03610,0.81680
2023-10-24 15:57:18,0.04878,1.06280
2023-10-24 15:57:19,0.04538,0.96581
2023-10-24 15:57:20,0.03688,0.88575
2023-10-24 15:57:21,0.04802,1.21324
2023-10-24 15:57:22,0.03272,0.78076
2023-10-24 15:57:23,0.05143,1.33268
2023-10-24 15:57:24,0.04184,0.97155
2023-10-24 15:57:25,0.03371,0.81294
2023-10-24 15:57:26,0.04000,0.86263
2023-10-24 15:57:27,0.04655,1.00682
2023-10-24 15:57:28,0.04021,0.94659
2023-10-24 15:57:29,0.03943,0.85846
2023-10-24 15:57:30,0.03528,0.81769
2023-10-24 15:57:32,0.03220,0.78460
2023-10-24 15:57:33,0.05737,1.30703
2023-10-24 15:57:34,0.03816,0.88898
2023-10-24 15:57:35,0.03476,0.74167
2023-10-24 15:57:36,0.03884,0.84210
2023-10-24 15:57:37,0.03724,0.79863
2023-10-24 15:57:38,0.03161,0.67065
2023-10-24 15:57:39,0.03678,0.82108
2023-10-24 15:57:40,0.03128,0.77602
2023-10-24 15:57:41,0.03478,0.81303
2023-10-24 15:57:42,0.04411,0.92058
2023-10-24 15:57:43,0.04118,0.65726
2023-10-24 15:57:44,0.03986,0.66915
2023-10-24 15:57:45,0.05239,1.00141
2023-10-24 15:57:46,0.03892,1.06987
2023-10-24 15:57:47,0.03120,1.07001
2023-10-24 15:57:48,0.03212,1.01085
2023-10-24 15:57:49,0.03272,0.97192
2023-10-24 15:57:50,0.03410,1.05379
2023-10-24 15:57:51,0.03229,0.97811
2023-10-24 15:57:52,0.04297,1.23736
2023-10-24 15:57:53,0.03562,1.08622
2023-10-24 15:57:54,0.04202,1.30494
2023-10-24 15:57:55,0.03373,1.02484
2023-10-24 15:57:57,0.03302,1.00971
2023-10-24 15:57:58,0.03023,0.91446
2023-10-24 15:57:59,0.03305,1.02263
2023-10-24 15:58:00,0.03053,1.03037
2023-10-24 15:58:01,0.02989,0.98094
2023-10-24 15:58:02,0.03477,0.99281
2023-10-24 15:58:03,0.03425,0.94123
2023-10-24 15:58:04,0.03208,0.97309
2023-10-24 15:58:05,0.02813,0.93576
2023-10-24 15:58:06,0.02823,0.99436
2023-10-24 15:58:07,0.03000,0.91424
2023-10-24 15:58:08,0.02809,0.93860
2023-10-24 15:58:09,0.02707,0.89101
2023-10-24 15:58:10,0.02873,0.88174
2023-10-24 15:58:11,0.02992,0.91199
2023-10-24 15:58:12,0.02921,0.89045
2023-10-24 15:58:13,0.02906,0.93366
2023-10-24 15:58:14,0.02728,0.89044
2023-10-24 15:58:15,0.04307,1.30436
2023-10-24 15:58:16,0.02462,0.86442
2023-10-24 15:58:17,0.03856,1.06478
2023-10-24 15:58:18,0.02899,0.81808
2023-10-24 15:58:19,0.03968,1.02955
2023-10-24 15:58:20,0.04831,1.26269
2023-10-24 15:58:22,0.03165,0.86491
2023-10-24 15:58:23,0.02875,0.79637
2023-10-24 15:58:24,0.02749,0.82619
2023-10-24 15:58:25,0.02705,0.81009
2023-10-24 15:58:26,0.04125,1.17551
2023-10-24 15:58:27,0.02575,0.83252
2023-10-24 15:58:28,0.02837,0.89287
2023-10-24 15:58:29,0.02618,0.85454
2023-10-24 15:58:30,0.02691,0.85429
2023-10-24 15:58:31,0.02638,0.84843
2023-10-24 15:58:32,0.02997,0.82930
2023-10-24 15:58:33,0.04545,1.08877
2023-10-24 15:58:34,0.05639,1.21012
2023-10-24 15:58:35,0.03527,0.75416
2023-10-24 15:58:36,0.05584,1.40745
2023-10-24 15:58:37,0.02629,0.84979
2023-10-24 15:58:38,0.04304,1.22475
2023-10-24 15:58:39,0.05467,1.46740
2023-10-24 15:58:40,0.03620,1.12845
2023-10-24 15:58:41,0.02700,0.85865
2023-10-24 15:58:42,0.02721,0.89621
2023-10-24 15:58:43,0.02710,0.86038
2023-10-24 15:58:44,0.02737,0.89034
2023-10-24 15:58:45,0.02780,0.89545
2023-10-24 15:58:46,0.02696,0.85441
2023-10-24 15:58:48,0.02881,0.88467
2023-10-24 15:58:49,0.02609,0.84305
2023-10-24 15:58:50,0.02787,0.86169
2023-10-24 15:58:51,0.02906,0.91641
2023-10-24 15:58:52,0.03090,0.95796
