Date,CPU Utilization,CPU Power
2023-10-23 03:31:34,0.00167,1.21429
2023-10-23 03:31:35,0.00676,0.36845
2023-10-23 03:31:36,0.00252,0.13172
2023-10-23 03:31:37,0.00169,0.10004
2023-10-23 03:31:38,0.00424,0.21875
2023-10-23 03:31:39,0.00169,0.07813
2023-10-23 03:31:40,0.01010,1.73438
2023-10-23 03:31:41,0.09030,4.81860
2023-10-23 03:31:42,0.08445,5.53891
2023-10-23 03:31:43,0.04766,3.75335
2023-10-23 03:31:44,0.00252,2.09375
2023-10-23 03:31:45,0.00168,0.93924
2023-10-23 03:31:46,0.00167,0.53418
2023-10-23 03:31:47,0.00084,0.69792
2023-10-23 03:31:48,0.00251,0.73897
2023-10-23 03:31:49,0.00274,0.71615
2023-10-23 03:31:50,0.00283,1.27969
2023-10-23 03:31:51,0.02517,1.72266
2023-10-23 03:31:52,0.02458,1.47141
2023-10-23 03:31:53,0.01094,1.32267
2023-10-23 03:31:54,0.00251,1.40625
2023-10-23 03:31:55,0.00251,1.15057
2023-10-23 03:31:56,0.00168,1.05664
2023-10-23 03:31:57,0.00252,1.07422
2023-10-23 03:31:58,0.00168,1.04297
