Date,CPU Utilization,CPU Power
2023-10-23 03:53:14,0.00341,0.19388
2023-10-23 03:53:15,0.00258,0.10052
2023-10-23 03:53:16,0.00168,0.12786
2023-10-23 03:53:17,0.00168,0.53460
2023-10-23 03:53:18,0.00251,0.78348
2023-10-23 03:53:19,0.00168,1.03795
2023-10-23 03:53:20,0.00758,0.63011
2023-10-23 03:53:21,0.04561,2.46336
2023-10-23 03:53:22,0.00255,1.15723
2023-10-23 03:53:23,0.00254,0.27778
2023-10-23 03:53:24,0.00085,0.27441
2023-10-23 03:53:25,0.00171,0.39489
2023-10-23 03:53:26,0.00171,0.52539
2023-10-23 03:53:27,0.00170,0.30692
2023-10-23 03:53:28,0.00169,0.37784
2023-10-23 03:53:29,0.00425,0.38365
2023-10-23 03:53:30,0.00085,0.17188
2023-10-23 03:53:31,0.03125,1.51491
2023-10-23 03:53:32,0.02941,1.45281
2023-10-23 03:53:33,0.01736,1.33854
2023-10-23 03:53:35,0.00256,1.15313
2023-10-23 03:53:36,0.00256,0.88522
2023-10-23 03:53:37,0.00257,0.81864
2023-10-23 03:53:38,0.00184,1.10714
2023-10-23 03:53:39,0.00182,0.49316
