Date,CPU Utilization,CPU Power
2023-10-23 03:44:25,0.00859,0.70697
2023-10-23 03:44:26,0.00171,0.07946
2023-10-23 03:44:27,0.00254,0.13184
2023-10-23 03:44:28,0.00169,0.06558
2023-10-23 03:44:29,0.00252,0.14898
2023-10-23 03:44:30,0.00171,0.19792
2023-10-23 03:44:31,0.00753,1.40885
2023-10-23 03:44:32,0.04250,4.07070
2023-10-23 03:44:33,0.00168,1.36719
2023-10-23 03:44:34,0.00168,0.32151
2023-10-23 03:44:35,0.00252,1.36458
2023-10-23 03:44:36,0.00085,0.31971
2023-10-23 03:44:37,0.00252,1.75446
2023-10-23 03:44:38,0.00167,0.74432
2023-10-23 03:44:39,0.00167,0.54271
2023-10-23 03:44:40,0.00336,0.51989
2023-10-23 03:44:41,0.00168,0.85764
2023-10-23 03:44:42,0.02806,1.63281
2023-10-23 03:44:43,0.02700,1.38925
2023-10-23 03:44:44,0.01098,1.01079
2023-10-23 03:44:45,0.00456,1.31185
2023-10-23 03:44:46,0.00177,0.36230
2023-10-23 03:44:47,0.00253,0.39568
2023-10-23 03:44:48,0.00168,0.44063
2023-10-23 03:44:49,0.00167,0.38352
