Date,CPU Utilization,CPU Power
2023-10-23 23:43:58,0.00168,1.03271
2023-10-23 23:43:59,0.00168,0.42148
2023-10-23 23:44:00,0.00168,0.59068
2023-10-23 23:44:02,0.00168,0.75071
2023-10-23 23:44:03,0.00169,0.36481
2023-10-23 23:44:04,0.00167,0.48369
2023-10-23 23:44:05,0.00338,1.04492
2023-10-23 23:44:06,0.00553,0.35186
2023-10-23 23:44:07,0.00091,0.31986
2023-10-23 23:44:08,0.00638,0.30990
2023-10-23 23:44:09,0.00172,0.16781
2023-10-23 23:44:10,0.00084,0.06091
2023-10-23 23:44:11,0.00084,0.32257
2023-10-23 23:44:12,0.00084,0.41133
2023-10-23 23:44:13,0.00167,1.02246
2023-10-23 23:44:14,0.00421,0.20919
2023-10-23 23:44:15,0.00167,0.49747
2023-10-23 23:44:16,0.00669,0.37275
2023-10-23 23:44:17,0.00838,0.61523
2023-10-23 23:44:18,0.02453,1.57238
2023-10-23 23:44:19,0.03088,1.07307
2023-10-23 23:44:20,0.00190,0.46094
2023-10-23 23:44:21,0.00187,0.59849
2023-10-23 23:44:22,0.00961,0.90848
2023-10-23 23:44:23,0.00252,0.77383
2023-10-23 23:44:24,0.00084,0.16219
2023-10-23 23:44:25,0.00588,0.56425
