Date,CPU Utilization,CPU Power
2023-10-23 02:57:26,0.00502,0.97356
2023-10-23 02:57:27,0.03101,1.97000
2023-10-23 02:57:28,0.01132,0.93571
2023-10-23 02:57:29,0.01042,2.11500
2023-10-23 02:57:30,0.05306,3.64717
2023-10-23 02:57:31,0.12182,4.56649
2023-10-23 02:57:32,0.02577,2.25000
2023-10-23 02:57:33,0.00291,0.23789
2023-10-23 02:57:34,0.00175,0.70573
2023-10-23 02:57:35,0.00591,0.30280
2023-10-23 02:57:36,0.00098,0.09566
2023-10-23 02:57:37,0.00085,0.06611
2023-10-23 02:57:38,0.09763,4.92915
2023-10-23 02:57:39,0.00000,0.00000
2023-10-23 02:57:40,0.00201,0.94618
2023-10-23 02:57:41,0.04785,2.50568
2023-10-23 02:57:42,0.03093,3.28711
2023-10-23 02:57:43,0.04067,2.55449
2023-10-23 02:57:44,0.05163,2.74312
2023-10-23 02:57:45,0.00424,1.06250
2023-10-23 02:57:46,0.05216,3.67535
2023-10-23 02:57:47,0.02734,2.64402
2023-10-23 02:57:48,0.00094,0.42266
2023-10-23 02:57:49,0.00093,0.47049
2023-10-23 02:57:51,0.00084,0.19602
