Date,CPU Utilization,CPU Power
2023-10-23 03:00:11,0.01754,2.04688
2023-10-23 03:00:12,0.01399,1.32369
2023-10-23 03:00:13,0.01742,1.24752
2023-10-23 03:00:14,0.03265,3.18250
2023-10-23 03:00:15,0.02020,1.84926
2023-10-23 03:00:16,0.09050,3.27157
2023-10-23 03:00:17,0.01993,1.45932
2023-10-23 03:00:18,0.00188,0.10461
2023-10-23 03:00:19,0.00000,0.00000
2023-10-23 03:00:20,0.00339,0.13291
2023-10-23 03:00:22,0.00000,0.00000
2023-10-23 03:00:23,0.00000,0.00000
2023-10-23 03:00:24,0.00085,0.16346
2023-10-23 03:00:25,0.04448,2.31008
2023-10-23 03:00:26,0.01551,1.54267
2023-10-23 03:00:27,0.03547,1.24018
2023-10-23 03:00:28,0.01689,2.12993
2023-10-23 03:00:29,0.08677,3.64734
2023-10-23 03:00:30,0.03103,2.67188
2023-10-23 03:00:31,0.00168,0.70170
2023-10-23 03:00:32,0.00091,0.32552
2023-10-23 03:00:33,0.04093,4.01654
2023-10-23 03:00:34,0.00094,0.27790
2023-10-23 03:00:35,0.00084,0.48242
2023-10-23 03:00:36,0.00000,0.00000
