Date,CPU Utilization,CPU Power
2023-10-24 22:21:59,0.12437,4.36110
2023-10-24 22:22:00,0.11271,3.62361
2023-10-24 22:22:01,0.01861,2.67165
2023-10-24 22:22:02,0.00759,1.11914
2023-10-24 22:22:03,0.01257,1.01423
2023-10-24 22:22:04,0.00252,1.34570
2023-10-24 22:22:05,0.00417,0.69434
2023-10-24 22:22:06,0.00335,0.24588
2023-10-24 22:22:07,0.00340,0.82695
2023-10-24 22:22:08,0.00000,0.00000
2023-10-24 22:22:09,0.00000,0.00000
2023-10-24 22:22:10,0.00000,0.00000
2023-10-24 22:22:11,0.00084,0.26914
2023-10-24 22:22:12,0.00000,0.00000
2023-10-24 22:22:13,0.00000,0.00000
2023-10-24 22:22:14,0.01463,1.06483
2023-10-24 22:22:15,0.00000,0.00000
2023-10-24 22:22:16,0.05947,2.90496
2023-10-24 22:22:17,0.00587,2.82461
2023-10-24 22:22:18,0.03704,2.20251
2023-10-24 22:22:19,0.00086,0.39727
2023-10-24 22:22:20,0.01185,0.98947
2023-10-24 22:22:21,0.00000,0.00000
2023-10-24 22:22:22,0.00088,0.40742
2023-10-24 22:22:23,0.00000,0.00000
2023-10-24 22:22:24,0.00000,0.00000
2023-10-24 22:22:25,0.00000,0.00000
2023-10-24 22:22:26,0.00000,0.00000
2023-10-24 22:22:27,0.05870,2.96169
